timestamp,chromosome,ff_0,ff_1,n.generation,success_rate,energy,time,computational_time,energy_propeller,energy_joint,traj_name,chromosome_dict
1708501083.21783,"[-0.15, 0.05, 0.03, 4, 0, 0, 0, 0.35, 3.5, 3, 5, 3, 0, 3, 2, 1, 0, 0, 0, 4, 4]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.218516,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.219522,"[-0.1, 0.05, 0.02, -8, 0, 0, 0, 0.15, 4, 3, 3, 2, 11, 3, 5, 1, 0, 0, 0, 4, 6]",2000100.3663675173,2000003.4544995625,0.0,0.6000000000000001,501.8318375877101,17.272497811671357,1708501083.2202125,"[199.32305405487045, 146.30513707098183, 107.87021451138884, nan, nan]","[14.902923404183149, 16.10017665413321, 17.330331892152678, nan, nan]","['result/2024-02-21_07h20m53s/[-0.1, 0.05, 0.02, -8, 0, 0, 0, 0.15, 4, 3, 3, 2, 11, 3, 5, 1, 0, 0, 0, 4, 6]-2024-02-21_07h26m30s', 'result/2024-02-21_07h20m53s/[-0.1, 0.05, 0.02, -8, 0, 0, 0, 0.15, 4, 3, 3, 2, 11, 3, 5, 1, 0, 0, 0, 4, 6]-2024-02-21_07h23m10s', 'result/2024-02-21_07h20m53s/[-0.1, 0.05, 0.02, -8, 0, 0, 0, 0.15, 4, 3, 3, 2, 11, 3, 5, 1, 0, 0, 0, 4, 6]-2024-02-21_07h24m33s', '', '']",
1708501083.221237,"[-0.1, 0.05, 0.02, 10, 8, 4, 0, 0.35, 4, 2, 14, 2, 7, 0, 7, 1, 0, 0, 0, 2, 6]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2219336,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.222929,"[-0.35, 0.05, -0.03, 6, -6, -4, 0, 0.2, 3.5, 2, 7, 1, 5, 1, 3, 1, 0, 0, 0, 0, 6]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2236342,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.224637,"[-0.35, 0.05, 0.01, 0, 2, 6, 0, 0.15, 4.5, 2, 0, 2, 7, 0, 7, 1, 0, 0, 0, 0, 2]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.22534,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.226331,"[-0.1, 0.05, -0.02, 2, -6, 0, 0, 0.15, 3, 2, 4, 3, 11, 0, 7, 1, 0, 0, 0, 1, 2]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2270255,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.228027,"[-0.35, 0.05, 0.01, 2, 8, 8, 0, 0.4, 5, 0, 7, 0, 7, 0, 7, 1, 0, 0, 0, 3, 4]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2287266,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.229713,"[-0.35, 0.05, 0.03, 6, -10, -8, 0, 0.4, 2, 3, 10, 3, 12, 0, 7, 1, 0, 0, 0, 4, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2304015,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.231399,"[-0.2, 0.05, -0.01, 8, 6, -2, 0, 0.25, 4.5, 3, 10, 2, 12, 1, 4, 1, 0, 0, 0, 1, 4]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2321026,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.2331,"[-0.4, 0.05, -0.01, -8, 8, 10, 0, 0.35, 4.5, 1, 4, 3, 12, 1, 2, 1, 0, 0, 0, 3, 4]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2337904,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.234777,"[-0.35, 0.05, -0.03, 4, 8, -10, 0, 0.3, 2.5, 2, 12, 3, 14, 3, 0, 1, 0, 0, 0, 2, 4]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.235478,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.236474,"[-0.2, 0.05, 0.02, -4, 0, 10, 0, 0.35, 3, 1, 12, 3, 1, 0, 7, 1, 0, 0, 0, 6, 1]",3000144.9542768863,3000003.2049031868,0.0,0.4,724.7713844314087,16.024515934448168,1708501083.237161,"[nan, 233.43908252649737, 210.13935515070872, nan, nan]","[nan, 133.74832818713756, 147.44461856706505, nan, nan]","['', 'result/2024-02-21_07h20m53s/[-0.2, 0.05, 0.02, -4, 0, 10, 0, 0.35, 3, 1, 12, 3, 1, 0, 7, 1, 0, 0, 0, 6, 1]-2024-02-21_07h24m21s', 'result/2024-02-21_07h20m53s/[-0.2, 0.05, 0.02, -4, 0, 10, 0, 0.35, 3, 1, 12, 3, 1, 0, 7, 1, 0, 0, 0, 6, 1]-2024-02-21_07h26m12s', '', '']",
1708501083.238165,"[-0.3, 0.05, 0.03, -8, -6, 10, 0, 0.2, 2.5, 1, 1, 1, 10, 0, 7, 1, 0, 0, 0, 2, 1]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2388575,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.240065,"[-0.35, 0.05, -0.02, -4, 10, 4, 0, 0.4, 5, 1, 4, 3, 4, 1, 2, 1, 0, 0, 0, 2, 2]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2407696,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.241764,"[-0.25, 0.05, -0.03, -2, 8, -10, 0, 0.4, 4, 3, 2, 2, 6, 3, 9, 1, 0, 0, 0, 1, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2424722,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.24349,"[-0.35, 0.05, -0.03, 10, -6, 6, 0, 0.35, 3, 3, 1, 3, 14, 0, 7, 1, 0, 0, 0, 3, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.244322,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.245509,"[-0.25, 0.05, -0.01, -6, -6, 8, 0, 0.1, 5, 2, 1, 3, 3, 0, 7, 1, 0, 0, 0, 3, 2]",3000052.2032741928,3000002.283695606,0.0,0.4,261.0163709634777,11.418478029425316,1708501083.2461984,"[139.02276266546076, nan, nan, nan, 109.24225727989005]","[6.322960438145778, nan, nan, nan, 6.428390579981142]","['result/2024-02-21_07h20m53s/[-0.25, 0.05, -0.01, -6, -6, 8, 0, 0.1, 5, 2, 1, 3, 3, 0, 7, 1, 0, 0, 0, 3, 2]-2024-02-21_07h23m19s', '', '', '', 'result/2024-02-21_07h20m53s/[-0.25, 0.05, -0.01, -6, -6, 8, 0, 0.1, 5, 2, 1, 3, 3, 0, 7, 1, 0, 0, 0, 3, 2]-2024-02-21_07h23m17s']",
1708501083.247222,"[-0.3, 0.05, 0, -6, 0, 2, 0, 0.15, 3.5, 1, 10, 3, 5, 1, 8, 1, 0, 0, 0, 3, 5]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2479253,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.248922,"[-0.1, 0.05, 0.02, 4, -6, -6, 0, 0.2, 5, 1, 1, 2, 9, 3, 10, 1, 0, 0, 0, 0, 0]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2496164,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.250602,"[-0.2, 0.05, -0.01, 6, 0, 2, 0, 0.1, 2.5, 3, 14, 2, 13, 0, 7, 1, 0, 0, 0, 5, 1]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2513058,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.25231,"[-0.1, 0.05, -0.03, -10, 4, 6, 0, 0.2, 3, 1, 7, 2, 2, 0, 7, 1, 0, 0, 0, 0, 0]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.253008,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.254014,"[-0.3, 0.05, 0, -10, -8, -4, 0, 0.4, 4, 2, 5, 1, 13, 3, 5, 1, 0, 0, 0, 3, 5]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2547257,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.255736,"[-0.1, 0.05, 0, -8, -8, -4, 0, 0.25, 3, 1, 11, 0, 7, 0, 7, 1, 0, 0, 0, 1, 5]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.256602,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.257597,"[-0.2, 0.05, -0.02, -4, -4, 0, 0, 0.3, 5, 3, 0, 3, 14, 3, 9, 1, 0, 0, 0, 6, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.258294,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.259299,"[-0.15, 0.05, -0.02, -8, -4, 0, 0, 0.2, 4.5, 3, 2, 2, 1, 2, 6, 1, 0, 0, 0, 5, 0]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2600048,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.261016,"[-0.15, 0.05, 0.03, 8, 10, -4, 0, 0.4, 3.5, 3, 10, 2, 1, 3, 2, 1, 0, 0, 0, 1, 6]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.261721,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.262726,"[-0.2, 0.05, 0.03, -2, -6, -10, 0, 0.4, 5, 1, 2, 0, 7, 0, 7, 1, 0, 0, 0, 5, 5]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.263446,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.264457,"[-0.1, 0.05, -0.02, -8, 2, 4, 0, 0.15, 3, 1, 6, 1, 14, 2, 2, 1, 0, 0, 0, 2, 0]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2651618,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.266176,"[-0.2, 0.05, 0, -6, -2, -2, 0, 0.3, 5, 3, 1, 3, 0, 0, 7, 1, 0, 0, 0, 4, 6]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.26688,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.267904,"[-0.1, 0.05, -0.03, -4, 4, 0, 0, 0.4, 4.5, 1, 13, 1, 1, 1, 2, 1, 0, 0, 0, 6, 0]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.268606,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.269605,"[-0.3, 0.05, 0.01, 4, -2, -2, 0, 0.2, 4, 2, 12, 1, 5, 0, 7, 1, 0, 0, 0, 3, 1]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.270326,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.271351,"[-0.15, 0.05, 0.01, 2, -10, 6, 0, 0.25, 4.5, 3, 7, 0, 7, 0, 7, 1, 0, 0, 0, 1, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2720566,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.273064,"[-0.35, 0.05, 0, 0, -2, 8, 0, 0.15, 4.5, 3, 8, 0, 7, 0, 7, 1, 0, 0, 0, 6, 5]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.273771,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.274787,"[-0.15, 0.05, 0.02, 4, -2, 10, 0, 0.15, 4, 1, 2, 3, 3, 2, 8, 1, 0, 0, 0, 6, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2755136,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.276516,"[-0.25, 0.05, 0.02, 10, -10, -4, 0, 0.25, 3, 2, 0, 2, 3, 3, 0, 1, 0, 0, 0, 0, 1]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2772212,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.278234,"[-0.2, 0.05, 0.01, -6, 0, 2, 0, 0.35, 5, 2, 9, 3, 13, 2, 0, 1, 0, 0, 0, 1, 0]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2789433,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.279963,"[-0.1, 0.05, -0.02, -4, 6, -6, 0, 0.25, 3.5, 1, 12, 1, 0, 0, 7, 1, 0, 0, 0, 4, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2806697,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.281685,"[-0.15, 0.05, 0.01, 10, -10, 2, 0, 0.4, 2.5, 3, 2, 2, 6, 0, 7, 1, 0, 0, 0, 1, 2]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2823973,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.283427,"[-0.1, 0.05, 0.03, 10, 10, -4, 0, 0.1, 3, 2, 2, 1, 9, 0, 7, 1, 0, 0, 0, 4, 6]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2841375,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.28515,"[-0.3, 0.05, -0.02, -4, -6, 10, 0, 0.35, 3, 2, 8, 1, 0, 0, 7, 1, 0, 0, 0, 4, 0]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2858634,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.286885,"[-0.4, 0.05, 0.02, 2, 10, -4, 0, 0.15, 2.5, 3, 9, 3, 10, 0, 7, 1, 0, 0, 0, 6, 5]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2876122,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.288641,"[-0.2, 0.05, 0, 2, 2, 10, 0, 0.4, 3, 2, 6, 2, 4, 3, 6, 1, 0, 0, 0, 4, 4]",4000036.798525477,4000001.243586348,0.0,0.2,183.9926273859786,6.217931738478409,1708501083.289355,"[nan, nan, nan, nan, 169.34425346413096]","[nan, nan, nan, nan, 14.648373921847654]","['', '', '', '', 'result/2024-02-21_07h20m53s/[-0.2, 0.05, 0, 2, 2, 10, 0, 0.4, 3, 2, 6, 2, 4, 3, 6, 1, 0, 0, 0, 4, 4]-2024-02-21_07h32m03s']",
1708501083.290385,"[-0.2, 0.05, -0.02, 10, -6, -2, 0, 0.4, 5, 1, 14, 3, 5, 0, 7, 1, 0, 0, 0, 2, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2911153,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.292144,"[-0.3, 0.05, 0.02, -8, -10, 6, 0, 0.3, 5, 1, 5, 2, 2, 2, 4, 1, 0, 0, 0, 1, 6]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.292861,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.293873,"[-0.1, 0.05, -0.01, -2, 2, -6, 0, 0.2, 2, 1, 12, 1, 2, 0, 7, 1, 0, 0, 0, 1, 4]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.294587,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.295651,"[-0.25, 0.05, -0.02, 0, -2, 10, 0, 0.1, 3, 3, 9, 2, 10, 2, 6, 1, 0, 0, 0, 2, 2]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.296373,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.297393,"[-0.35, 0.05, 0.02, -6, 4, 10, 0, 0.25, 2, 3, 6, 2, 4, 0, 7, 1, 0, 0, 0, 1, 6]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2981005,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.299114,"[-0.3, 0.05, 0.01, 2, 2, -6, 0, 0.2, 4.5, 1, 7, 1, 0, 0, 7, 1, 0, 0, 0, 0, 0]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.2998235,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.300841,"[-0.25, 0.05, 0, -8, -4, 8, 0, 0.3, 4.5, 1, 3, 0, 7, 0, 7, 1, 0, 0, 0, 2, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.3015473,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.302554,"[-0.35, 0.05, 0.02, 10, 4, 6, 0, 0.3, 5, 3, 4, 2, 14, 3, 1, 1, 0, 0, 0, 3, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.303272,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.304289,"[-0.2, 0.05, -0.01, -10, 0, -4, 0, 0.35, 3.5, 3, 0, 2, 9, 0, 7, 1, 0, 0, 0, 4, 0]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.3049948,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.306008,"[-0.35, 0.05, 0.03, 4, 2, -10, 0, 0.4, 3, 2, 10, 3, 1, 0, 7, 1, 0, 0, 0, 6, 2]",4000048.366121388,4000001.4522817936,0.0,0.2,241.83060694047856,7.261408968575968,1708501083.306702,"[233.68473371843652, nan, nan, nan, nan]","[8.145873222042031, nan, nan, nan, nan]","['result/2024-02-21_07h20m53s/[-0.35, 0.05, 0.03, 4, 2, -10, 0, 0.4, 3, 2, 10, 3, 1, 0, 7, 1, 0, 0, 0, 6, 2]-2024-02-21_07h32m09s', '', '', '', '']",
1708501083.307726,"[-0.25, 0.05, 0.02, -6, 8, 10, 0, 0.15, 4.5, 3, 9, 1, 5, 3, 12, 1, 0, 0, 0, 4, 5]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.308437,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.309438,"[-0.3, 0.05, -0.01, -10, -8, 10, 0, 0.35, 5, 3, 6, 0, 7, 0, 7, 1, 0, 0, 0, 2, 6]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.3101387,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.311139,"[-0.35, 0.05, -0.03, 0, -4, 8, 0, 0.2, 2.5, 1, 6, 2, 8, 0, 7, 1, 0, 0, 0, 3, 1]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.3118389,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.312843,"[-0.15, 0.05, -0.01, -4, 4, -10, 0, 0.3, 5, 3, 6, 3, 4, 1, 11, 1, 0, 0, 0, 4, 3]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.313542,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708501083.314543,"[-0.25, 0.05, 0.03, -4, 10, 6, 0, 0.1, 5, 3, 4, 3, 7, 1, 10, 1, 0, 0, 0, 1, 1]",5000000.0,5000000.0,0.0,0.0,0.0,0.0,1708501083.315251,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
