timestamp,name_drone,distance,angle,radius,type_obstacle,initial_speed_x,initial_roll,initial_pitch,initial_yaw,success,energy,time,computational_time,energy_propeller,energy_joint,traj_name
1690962474,fixed_wing_drone_back,30,10,0.5,sphere,12,0,5,0,False,,,39.52367234,,,
1690962477,fixed_wing_drone_back,40,0,8,sphere,10,0,-5,0,False,,,88.64689779,,,
1690962481,fixed_wing_drone_back,30,10,6,sphere,10,0,-5,0,False,,,111.9890883,,,
1690962483,fixed_wing_drone_back,40,30,2,sphere,8,0,5,0,True,359.5230991,9.456563234,56.9399631,359.5187533,0.004345802,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h48m03s
1690962492,fixed_wing_drone_back,30,30,8,sphere,12,0,5,0,False,,,120.3786483,,,
1690962501,fixed_wing_drone_back,30,10,2,sphere,8,0,-5,0,True,264.081147,7.497088918,26.6266489,264.0772022,0.003944787,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h48m20s
1690962502,fixed_wing_drone_back,30,30,4,sphere,8,0,5,0,True,280.544682,7.699416164,55.31280136,280.538473,0.006208929,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h48m22s
1690962505,fixed_wing_drone_back,30,0,6,sphere,8,0,-5,0,False,,,58.04650164,,,
1690962507,fixed_wing_drone_back,40,20,0.5,sphere,12,0,-5,0,True,217.7557488,8.725004526,35.45753765,217.7510868,0.004662058,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h48m26s
1690962511,fixed_wing_drone_back,30,10,6,sphere,10,0,0,0,True,269.6264717,8.592731344,29.21843839,269.6198567,0.006615009,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h48m31s
1690962514,fixed_wing_drone_back,30,50,6,sphere,12,0,-5,0,False,,,62.46647215,,,
1690962519,fixed_wing_drone_back,40,20,6,sphere,10,0,-5,0,True,351.9255559,10.18249181,51.77820778,351.9171181,0.00843785,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h48m38s
1690962526,fixed_wing_drone_back,30,50,0.5,sphere,12,0,0,0,True,170.8920281,8.792653051,52.71204972,170.8829341,0.009094001,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h48m46s
1690962536,fixed_wing_drone_back,30,10,2,sphere,8,0,0,0,True,268.6895493,7.381039251,33.71349621,268.6867416,0.002807607,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h48m55s
1690962538,fixed_wing_drone_back,30,40,6,sphere,8,0,-5,0,False,,,105.4347661,,,
1690962539,fixed_wing_drone_back,40,20,0.5,sphere,12,0,0,0,True,216.5281868,8.68617046,31.04082966,216.5240757,0.004111126,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h48m58s
1690962541,fixed_wing_drone_back,30,40,0.5,sphere,8,0,-5,0,True,277.5231224,8.246675486,48.03614736,277.5173133,0.005809133,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h49m00s
1690962546,fixed_wing_drone_back,30,10,6,sphere,10,0,5,0,True,231.0468827,8.632728008,33.92755795,231.0389541,0.007928654,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h49m06s
1690962552,fixed_wing_drone_back,30,20,2,sphere,10,0,0,0,False,,,94.13816309,,,
1690962559,fixed_wing_drone_back,30,20,8,sphere,8,0,5,0,False,,,106.9589698,,,
1690962564,fixed_wing_drone_back,30,10,2,sphere,8,0,5,0,True,263.3674629,7.465867138,27.19369531,263.3627834,0.004679531,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h49m23s
1690962568,fixed_wing_drone_back,40,0,2,sphere,12,0,-5,0,False,,,161.723058,,,
1690962574,fixed_wing_drone_back,40,20,6,sphere,10,0,0,0,True,350.4823405,10.1647834,54.11726117,350.4740559,0.008284646,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h49m33s
1690962576,fixed_wing_drone_back,40,30,2,sphere,10,0,-5,0,True,294.1551204,9.35681098,91.52919793,294.1504371,0.004683218,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h49m35s
1690962580,fixed_wing_drone_back,30,50,6,sphere,12,0,0,0,False,,,65.30310559,,,
1690962580,fixed_wing_drone_back,30,40,0.5,sphere,8,0,0,0,True,278.2178875,8.206821248,38.75724936,278.211957,0.005930527,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h49m40s
1690962582,fixed_wing_drone_back,40,20,0.5,sphere,12,0,5,0,False,,,42.42389631,,,
1690962583,fixed_wing_drone_back,30,20,2,sphere,10,0,5,0,True,196.099427,7.163060457,30.40095735,196.0953042,0.004122817,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h49m42s
1690962584,fixed_wing_drone_back,40,10,4,sphere,12,0,-5,0,False,,,152.9675179,,,
1690962591,fixed_wing_drone_back,30,10,2,sphere,10,0,-5,0,True,193.6932888,7.089527156,26.0497427,193.6894042,0.003884521,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h49m50s
1690962595,fixed_wing_drone_back,40,0,2,sphere,12,0,0,0,True,213.7718912,8.689843199,26.65977526,213.7683231,0.003568043,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h49m55s
1690962611,fixed_wing_drone_back,30,10,6,sphere,12,0,-5,0,False,,,63.67821789,,,
1690962612,fixed_wing_drone_back,30,20,2,sphere,12,0,-5,0,True,130.4569338,6.830931994,28.88175368,130.4534288,0.003505067,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h50m12s
1690962615,fixed_wing_drone_back,30,40,0.5,sphere,8,0,5,0,True,280.1122101,8.173916841,34.10926485,280.1057284,0.006481675,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h50m15s
1690962617,fixed_wing_drone_back,40,10,4,sphere,12,0,0,0,True,230.1222074,9.148908697,31.65971231,230.1167914,0.005416075,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h50m16s
1690962617,fixed_wing_drone_back,30,10,2,sphere,10,0,0,0,True,191.7757144,7.039776314,25.16724682,191.7720275,0.003686939,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h50m16s
1690962618,fixed_wing_drone_back,40,20,2,sphere,8,0,-5,0,True,353.6767278,9.099442316,34.83467507,353.6719997,0.004728089,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h50m17s
1690962618,fixed_wing_drone_back,40,0,8,sphere,10,0,0,0,False,,,140.2994485,,,
1690962623,fixed_wing_drone_back,30,20,8,sphere,10,0,-5,0,False,,,62.96801496,,,
1690962625,fixed_wing_drone_back,40,0,2,sphere,12,0,5,0,False,,,29.10651255,,,
1690962629,fixed_wing_drone_back,30,30,4,sphere,10,0,-5,0,False,,,126.2406993,,,
1690962630,fixed_wing_drone_back,30,0,6,sphere,8,0,0,0,False,,,124.0247667,,,
1690962631,fixed_wing_drone_back,30,50,6,sphere,12,0,5,0,False,,,49.90594864,,,
1690962631,fixed_wing_drone_back,40,20,6,sphere,10,0,5,0,True,305.8010227,9.742641304,56.54575777,305.7962191,0.004803538,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h50m31s
1690962637,fixed_wing_drone_back,30,50,0.5,sphere,12,0,5,0,False,,,109.9786365,,,
1690962640,fixed_wing_drone_back,30,10,2,sphere,10,0,5,0,True,190.147585,7.029201806,22.53588295,190.1440374,0.003547636,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h50m39s
1690962644,fixed_wing_drone_back,30,20,2,sphere,12,0,0,0,True,129.3962242,6.786277131,30.40648055,129.3923763,0.003847857,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h50m43s
1690962650,fixed_wing_drone_back,30,40,6,sphere,8,0,0,0,False,,,111.8359535,,,
1690962652,fixed_wing_drone_back,40,20,2,sphere,8,0,0,0,True,352.5582176,9.08494579,32.97981977,352.553476,0.004741548,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h50m51s
1690962662,fixed_wing_drone_back,40,0,4,sphere,8,0,-5,0,True,366.2707643,9.031706732,35.80011535,366.2651334,0.005630825,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h51m02s
1690962666,fixed_wing_drone_back,30,40,0.5,sphere,10,0,-5,0,True,214.3423068,8.237501656,49.40283942,214.33702,0.005286765,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h51m05s
1690962676,fixed_wing_drone_back,30,20,2,sphere,12,0,5,0,False,,,31.01579356,,,
1690962678,fixed_wing_drone_back,40,10,4,sphere,12,0,5,0,False,,,60.13039327,,,
1690962681,fixed_wing_drone_back,30,50,2,sphere,8,0,-5,0,True,292.5701611,8.802232558,43.22921681,292.5643628,0.00579838,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h51m21s
1690962681,fixed_wing_drone_back,30,30,4,sphere,10,0,0,0,True,209.749896,7.948154397,51.23528481,209.745719,0.00417695,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h51m21s
1690962684,fixed_wing_drone_back,40,20,2,sphere,8,0,5,0,True,352.6833125,9.00259644,31.23810887,352.6790627,0.004249769,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h51m24s
1690962698,fixed_wing_drone_back,30,20,8,sphere,10,0,0,0,False,,,74.47087216,,,
1690962712,fixed_wing_drone_back,30,10,6,sphere,12,0,0,0,False,,,100.5053294,,,
1690962716,fixed_wing_drone_back,40,0,4,sphere,8,0,0,0,True,365.4002652,8.966173425,53.31175208,365.3948847,0.005380521,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h51m56s
1690962721,fixed_wing_drone_back,40,20,2,sphere,10,0,-5,0,True,287.4930741,9.001448201,36.3142271,287.4880695,0.005004642,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h52m01s
1690962726,fixed_wing_drone_back,40,10,6,sphere,8,0,-5,0,True,401.5524935,9.645635962,47.40942121,401.5433279,0.009165618,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h52m06s
1690962728,fixed_wing_drone_back,30,20,4,sphere,8,0,-5,0,True,279.0196671,7.57155003,51.4205153,279.0150609,0.004606187,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h52m07s
1690962737,fixed_wing_drone_back,40,30,2,sphere,10,0,0,0,False,,,159.7570868,,,
1690962737,fixed_wing_drone_back,30,50,8,sphere,8,0,-5,0,False,,,105.2972028,,,
1690962738,fixed_wing_drone_back,30,10,2,sphere,12,0,-5,0,False,,,96.93675375,,,
1690962739,fixed_wing_drone_back,30,0,6,sphere,8,0,5,0,False,,,108.5886066,,,
1690962753,fixed_wing_drone_back,40,0,8,sphere,10,0,5,0,False,,,133.8761764,,,
1690962761,fixed_wing_drone_back,40,20,6,sphere,12,0,-5,0,False,,,128.8362401,,,
1690962762,fixed_wing_drone_back,40,20,2,sphere,10,0,0,0,True,286.3530314,9.022157659,39.42958999,286.3484592,0.004572191,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h52m41s
1690962765,fixed_wing_drone_back,30,10,2,sphere,12,0,0,0,True,123.0557762,6.722550447,26.88893986,123.0516396,0.004136616,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h52m45s
1690962767,fixed_wing_drone_back,30,20,4,sphere,8,0,0,0,True,277.4464833,7.498394166,38.84439063,277.4407728,0.005710515,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h52m47s
1690962770,fixed_wing_drone_back,30,40,6,sphere,8,0,5,0,False,,,118.6902716,,,
1690962776,fixed_wing_drone_back,30,0,6,sphere,10,0,-5,0,True,246.04937,8.614498178,36.54190826,246.0409146,0.008455337,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h52m56s
1690962777,fixed_wing_drone_back,40,0,4,sphere,8,0,5,0,True,362.3912291,8.966902398,59.46597242,362.3848991,0.006330007,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h52m56s
1690962783,fixed_wing_drone_back,40,30,2,sphere,10,0,5,0,True,294.4202326,9.22068209,45.21367478,294.4155396,0.004693007,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h53m02s
1690962784,fixed_wing_drone_back,30,40,0.5,sphere,10,0,0,0,False,,,117.4359677,,,
1690962784,fixed_wing_drone_back,40,10,6,sphere,8,0,0,0,True,401.776869,9.371679468,56.80493331,401.7693668,0.007502284,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h53m03s
1690962790,fixed_wing_drone_back,30,10,2,sphere,12,0,5,0,False,,,24.19264197,,,
1690962790,fixed_wing_drone_back,40,20,2,sphere,10,0,5,0,True,286.6518579,8.930108897,27.63076591,286.6479798,0.003878103,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h53m10s
1690962794,fixed_wing_drone_back,30,50,2,sphere,8,0,0,0,False,,,111.730032,,,
1690962798,fixed_wing_drone_back,30,10,6,sphere,12,0,5,0,False,,,85.07290268,,,
1690962804,fixed_wing_drone_back,30,20,8,sphere,10,0,5,0,False,,,105.1035237,,,
1690962806,fixed_wing_drone_back,30,50,8,sphere,8,0,0,0,False,,,68.52998209,,,
1690962810,fixed_wing_drone_back,30,30,4,sphere,10,0,5,0,False,,,127.4819779,,,
1690962811,fixed_wing_drone_back,30,40,0.5,sphere,10,0,5,0,True,214.7050039,8.160353405,26.64011073,214.6985932,0.006410747,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h53m31s
1690962823,fixed_wing_drone_back,30,10,4,sphere,8,0,-5,0,True,303.540991,8.167281582,32.06477594,303.5343188,0.006672174,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h53m43s
1690962826,fixed_wing_drone_back,30,20,4,sphere,8,0,5,0,True,276.0420589,7.464001339,57.77050781,276.0370939,0.004964972,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h53m46s
1690962828,fixed_wing_drone_back,40,20,2,sphere,12,0,-5,0,True,219.0650714,8.770086552,36.28458786,219.0609943,0.004077115,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h53m47s
1690962838,fixed_wing_drone_back,30,40,6,sphere,10,0,-5,0,False,,,67.64043045,,,
1690962854,fixed_wing_drone_back,40,0,8,sphere,12,0,-5,0,False,,,100.4870832,,,
1690962857,fixed_wing_drone_back,30,40,0.5,sphere,12,0,-5,0,True,152.6455045,8.078676366,44.51175117,152.6385899,0.006914581,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h54m16s
1690962857,fixed_wing_drone_back,30,30,4,sphere,12,0,-5,0,True,143.3427664,7.556648192,46.35504198,143.3377653,0.005001129,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h54m16s
1690962858,fixed_wing_drone_back,40,30,2,sphere,12,0,-5,0,False,,,74.21568727,,,
1690962863,fixed_wing_drone_back,40,20,2,sphere,12,0,0,0,True,216.9123936,8.73138035,34.20540023,216.9085478,0.003845758,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h54m22s
1690962869,fixed_wing_drone_back,30,10,4,sphere,8,0,0,0,True,276.4868906,7.394419282,44.61513233,276.48092,0.005970588,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h54m28s
1690962875,fixed_wing_drone_back,30,20,4,sphere,10,0,-5,0,True,205.3633126,7.928610107,48.33868885,205.3591205,0.004192029,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h54m35s
1690962879,fixed_wing_drone_back,30,40,6,sphere,10,0,0,0,True,229.2553703,8.867769692,40.05543756,229.248711,0.006659315,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h54m39s
1690962882,fixed_wing_drone_back,30,20,8,sphere,12,0,-5,0,False,,,77.44220591,,,
1690962888,fixed_wing_drone_back,30,10,8,sphere,8,0,-5,0,False,,,89.23841262,,,
1690962894,fixed_wing_drone_back,40,20,2,sphere,12,0,5,0,False,,,30.28392911,,,
1690962896,fixed_wing_drone_back,30,0,6,sphere,10,0,0,0,False,,,119.0401587,,,
1690962898,fixed_wing_drone_back,40,30,2,sphere,12,0,0,0,True,226.4107914,9.124556991,38.9614861,226.4063263,0.004465022,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h54m57s
1690962899,fixed_wing_drone_back,30,40,0.5,sphere,12,0,0,0,True,155.7321948,8.064652407,41.08892751,155.7265426,0.005652244,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h54m58s
1690962899,fixed_wing_drone_back,30,30,4,sphere,12,0,0,0,True,144.1074333,7.538118563,41.76448035,144.1023255,0.005107792,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h54m59s
1690962901,fixed_wing_drone_back,30,0,0.5,sphere,8,0,-5,0,True,257.2174686,6.961316821,22.02005124,257.2150118,0.002456821,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h55m01s
1690962910,fixed_wing_drone_back,30,50,2,sphere,8,0,5,0,False,,,115.8210421,,,
1690962912,fixed_wing_drone_back,40,20,6,sphere,12,0,0,0,False,,,149.6290534,,,
1690962913,fixed_wing_drone_back,30,50,8,sphere,8,0,5,0,False,,,105.9897013,,,
1690962914,fixed_wing_drone_back,30,10,4,sphere,8,0,5,0,True,276.0784861,7.331819227,44.14933968,276.0728129,0.005673191,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h55m13s
1690962921,fixed_wing_drone_back,30,20,4,sphere,10,0,0,0,True,206.2760527,7.793194433,44.54903245,206.2716981,0.004354634,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h55m20s
1690962924,fixed_wing_drone_back,30,0,0.5,sphere,8,0,0,0,True,255.2909919,6.894795487,21.92635536,255.2883761,0.002615794,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h55m24s
1690962928,fixed_wing_drone_back,40,10,6,sphere,8,0,5,0,False,,,143.2742243,,,
1690962929,fixed_wing_drone_back,40,0,4,sphere,10,0,-5,0,False,,,150.6156929,,,
1690962936,fixed_wing_drone_back,30,0,6,sphere,10,0,5,0,True,253.2046791,8.601470342,38.95134497,253.1976578,0.00702132,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h55m35s
1690962938,fixed_wing_drone_back,40,30,2,sphere,12,0,5,0,False,,,39.00030041,,,
1690962945,fixed_wing_drone_back,40,20,4,sphere,8,0,-5,0,True,363.6714679,9.192972599,49.77157044,363.6661211,0.005346772,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h55m44s
1690962946,fixed_wing_drone_back,30,0,0.5,sphere,8,0,5,0,True,255.2045303,7.080486653,21.49179769,255.2009664,0.003563921,result/2023-08-02_09h44m14s/fixed_wing_drone_back-2023-08-02_09h55m46s
1690962947,fixed_wing_drone_back,30,30,4,sphere,12,0,5,0,False,,,46.313802,,,
