timestamp,chromosome,ff_0,ff_1,n.generation,success_rate,energy,time,computational_time,energy_propeller,energy_joint,traj_name,chromosome_dict
1708289518.314553,"[-0.35, 0.05, 0.03, -10, 0, -8, 0, 0.3, 2.5, 0, 7, 0, 7, 0, 7, 1, 0, 0, 0, 3, 6]",5000000.0,5000000.0,47.0,0.0,0.0,0.0,1708289518.31524,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708289518.316207,"[-0.4, 0.05, 0.03, -4, -6, -2, 0, 0.3, 2, 3, 1, 1, 1, 0, 7, 1, 0, 0, 0, 6, 4]",5000000.0,5000000.0,47.0,0.0,0.0,0.0,1708289518.3168917,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708289518.317872,"[-0.35, 0.05, 0.03, -4, -6, -8, 0, 0.3, 2, 3, 9, 2, 3, 0, 7, 1, 0, 0, 0, 6, 3]",135.03940049678343,6.174356581211275,47.0,1.0,675.1970024839171,30.87178290605637,1708289518.3185377,"[165.81440170812397, 127.78495636178882, 103.4109389674246, 135.14658528304224, 125.2455513959932]","[3.563891485157275, 3.4144736748444227, 3.538127854524804, 3.8023757870916164, 3.4756999659261636]","['result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.03, -4, -6, -8, 0, 0.3, 2, 3, 9, 2, 3, 0, 7, 1, 0, 0, 0, 6, 3]-2024-02-18_20h50m16s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.03, -4, -6, -8, 0, 0.3, 2, 3, 9, 2, 3, 0, 7, 1, 0, 0, 0, 6, 3]-2024-02-18_20h50m16s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.03, -4, -6, -8, 0, 0.3, 2, 3, 9, 2, 3, 0, 7, 1, 0, 0, 0, 6, 3]-2024-02-18_20h50m18s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.03, -4, -6, -8, 0, 0.3, 2, 3, 9, 2, 3, 0, 7, 1, 0, 0, 0, 6, 3]-2024-02-18_20h50m17s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.03, -4, -6, -8, 0, 0.3, 2, 3, 9, 2, 3, 0, 7, 1, 0, 0, 0, 6, 3]-2024-02-18_20h50m26s']",
1708289518.319547,"[-0.1, 0.05, -0.01, -10, -6, -8, 0, 0.3, 2, 3, 1, 0, 7, 0, 7, 1, 0, 0, 0, 6, 2]",5000000.0,5000000.0,47.0,0.0,0.0,0.0,1708289518.320226,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708289518.3212,"[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2.5, 3, 4, 2, 13, 0, 7, 1, 0, 0, 0, 6, 6]",1000160.1290061966,1000005.0481091492,47.0,0.8,800.6450309831392,25.240545745044024,1708289518.3218668,"[300.89577385997774, 170.40004745942588, 122.00867830818547, nan, 180.88316539659323]","[4.14490952459287, 7.219076990830066, 8.092433307041508, nan, 7.000946136492512]","['result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2.5, 3, 4, 2, 13, 0, 7, 1, 0, 0, 0, 6, 6]-2024-02-18_20h50m25s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2.5, 3, 4, 2, 13, 0, 7, 1, 0, 0, 0, 6, 6]-2024-02-18_20h50m27s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2.5, 3, 4, 2, 13, 0, 7, 1, 0, 0, 0, 6, 6]-2024-02-18_20h50m27s', '', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2.5, 3, 4, 2, 13, 0, 7, 1, 0, 0, 0, 6, 6]-2024-02-18_20h50m26s']",
1708289518.322859,"[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2, 3, 1, 1, 13, 0, 7, 1, 0, 0, 0, 6, 6]",204.1908062638262,5.410914006248452,47.0,1.0,1020.9540313191312,27.054570031242267,1708289518.3235366,"[253.6645020760836, 179.92261875163362, 119.91179557212614, 177.5075691458233, 182.3331343968522]","[18.884879108105224, 20.39927393720444, 24.14727604310209, 21.95914541290376, 22.22383687529667]","['result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2, 3, 1, 1, 13, 0, 7, 1, 0, 0, 0, 6, 6]-2024-02-18_20h50m26s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2, 3, 1, 1, 13, 0, 7, 1, 0, 0, 0, 6, 6]-2024-02-18_20h50m28s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2, 3, 1, 1, 13, 0, 7, 1, 0, 0, 0, 6, 6]-2024-02-18_20h50m27s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2, 3, 1, 1, 13, 0, 7, 1, 0, 0, 0, 6, 6]-2024-02-18_20h50m47s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -4, -8, 0, 0.3, 2, 3, 1, 1, 13, 0, 7, 1, 0, 0, 0, 6, 6]-2024-02-18_20h50m30s']",
1708289518.324522,"[-0.35, 0.05, 0.03, -4, -6, -8, 0, 0.3, 2, 3, 1, 3, 13, 0, 7, 1, 0, 0, 0, 6, 6]",5000000.0,5000000.0,47.0,0.0,0.0,0.0,1708289518.3252006,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
1708290025.822412,"[-0.35, 0.05, 0.03, -6, -4, -6, 0, 0.4, 2.5, 3, 10, 2, 5, 3, 11, 1, 0, 0, 0, 3, 0]",3000095.008674677,3000002.75579038,48.0,0.4,475.043373386141,13.77895189771474,1708290025.8248165,"[245.17857636062485, 175.97148485071784, nan, nan, nan]","[27.587534048985223, 26.305778125813152, nan, nan, nan]","['result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.03, -6, -4, -6, 0, 0.4, 2.5, 3, 10, 2, 5, 3, 11, 1, 0, 0, 0, 3, 0]-2024-02-18_20h54m22s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.03, -6, -4, -6, 0, 0.4, 2.5, 3, 10, 2, 5, 3, 11, 1, 0, 0, 0, 3, 0]-2024-02-18_20h54m16s', '', '', '']",
1708290025.82683,"[-0.35, 0.05, 0.02, -10, -6, -8, 0, 0.3, 2, 2, 10, 2, 4, 0, 7, 1, 0, 0, 0, 5, 6]",1000155.7130782596,1000005.1501527916,48.0,0.8,778.5653912983308,25.750763958285155,1708290025.827651,"[243.1867920196291, 188.83309091673664, 156.25059142504762, nan, 184.8609077372181]","[1.1097605156841197, 1.3361612074560085, 1.778420231807791, nan, 1.2096672447515067]","['result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -6, -8, 0, 0.3, 2, 2, 10, 2, 4, 0, 7, 1, 0, 0, 0, 5, 6]-2024-02-18_20h54m50s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -6, -8, 0, 0.3, 2, 2, 10, 2, 4, 0, 7, 1, 0, 0, 0, 5, 6]-2024-02-18_20h54m07s', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -6, -8, 0, 0.3, 2, 2, 10, 2, 4, 0, 7, 1, 0, 0, 0, 5, 6]-2024-02-18_20h54m06s', '', 'result/2024-02-18_13h04m48s/[-0.35, 0.05, 0.02, -10, -6, -8, 0, 0.3, 2, 2, 10, 2, 4, 0, 7, 1, 0, 0, 0, 5, 6]-2024-02-18_20h54m05s']",
1708290025.829101,"[-0.35, 0.05, 0.03, -4, -6, -8, 0, 0.3, 2, 3, 1, 3, 13, 2, 7, 1, 0, 0, 0, 6, 6]",5000000.0,5000000.0,48.0,0.0,0.0,0.0,1708290025.8307104,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['', '', '', '', '']",
